14,ἀπικρόχολος,a,aps---cn2-,ἀπικρόχολος ἀπικρόχολος ἀπικρόχολον,,,,,0
14617,α15143,ἀρράβδωτος,a,aps---cn2-,ἀρράβδωτος ἀρράβδωτος ἀρράβδωτον,,,,,0
14618,α15144,ἀρραβών,n,n-s---mn3n,ἀρραβῶνος,,,,,0
14619,α15145,ἀρραγάδωτος,a,aps---cn2-,ἀρραγάδωτος ἀρραγάδωτος ἀρραγάδωτον,,,,,0
14620,α15146,ἀρραγής,a,aps---cn5s,ἀρραγής ἀρραγής ἀρραγές,,,,,0
14621,α15147,ἀρράζω,v,----------,,,,,,0
14622,α15148,ἄρραιστος,a,aps---cn2-,ἄρραιστος ἄρραιστος ἄρραιστον,,,,,0
14623,α15149,ἄρραντος,a,aps---cn2-,ἄρραντος ἄρραντος ἄρραντον,,,,,0
14624,α15150,ἄρρατος,a,aps---cn2-,ἄρρατος ἄρρατος ἄρρατον,,,,,0
14625,α15151,ἀρραφής,a,aps---cn5s,ἀρραφής ἀρραφής ἀρραφές,,,,,0
14626,α15152,ἄρραφος,a,aps---cn2-,ἄρραφος ἄρραφος ἄρραφον,,,,,0
14627,α15153,ἄρρεκτος,a,aps---cn2-,ἄρρεκτος ἄρρεκτος ἄρρεκτον,,,,,0
14628,α15154,ἀρρεν,n,----------,,,,,,0
14629,α15155,ἀρρενική,n,----------,,,,,,0
14632,α15158,ἀρρενογονέω,v,----------,,,,,,0
14634,α15160,ἀρρενογόνος,a,aps---cn2-,ἀρρενογόνος ἀρρενογόνος ἀρρενογόνον,,,,,0
14635,α15161,ἀρρενοκοίτης,n,n-s---mn1e,ἀρρενοκοίτου,,,,,0
14636,α15162,ἀρρενοκυέω,v,----------,,,,,,0
14637,α15163,ἀρρενομανής,a,----------,,,,,,0
14638,α15164,ἀρρενομίκτης,n,n-s---mn1e,ἀρρενομίκτου,,,,,0
14639,α15165,ἀρρενομιξία,n,n-s---fn1l,ἀρρενομιξίας,,,,,0
14640,α15166,ἀρρενόομαι,v,----------,,,,,,0
14641,α15167,ἀρρενόπαις,n,----------,,,,,,0
14642,α15168,ἀρρενοπίπης,a,----------,,,,,,0
14643,α15169,ἀρρενοποιέω,v,----------,,,,,,0
14644,α15170,ἀρρενοποιός,a,aps---cn2-,ἀρρενοποιός ἀρρενοποιός ἀρρενοποιόν,,,,,0
14645,α15171,ἀρρενοπρεπής,a,aps---cn5s,ἀρρενοπρεπής ἀρρενοπρεπής ἀρρενοπρεπές,,,,,0
14646,α15172,ἀρρενότης,n,n-s---fn3t,ἀρρενότητος,,,,,0
14647,α15173,ἀρρενοτοκέω,v,----------,,,,,,0
14648,α15174,ἀρρενοτοκία,n,n-s---fn1l,ἀρρενοτοκίας,,,,,0
14649,α15175,ἀρρενοτόκιον,n,n-s---nn2-,ἀρρενοτοκίου,,,,,0
14651,α15177,ἀρρενουργός,a,aps---cn2-,ἀρρενουργός ἀρρενουργός ἀρρενουργόν,,,,,0
14652,α15178,ἀρρενοφανής,a,aps---cn5s,ἀρρενοφανής ἀρρενοφανής ἀρρενοφανές,,,,,0
14653,α15179,ἀρρενοφθορία,n,n-s---fn1l,ἀρρενοφθορίας,,,,,0
14654,α15180,ἀρρενόφρων,a,aps---cn3n,ἀρρενόφρων ἀρρενόφρων ἀρρενόφρον,,,,,0
14655,α15181,ἀρρέντερος,n,----------,,,,,,0
14656,α15182,ἀρρενώδης,a,aps---cn3s,ἀρρενώδης ἀρρενώδης ἀρρενώ͂δες,,,,,0
14657,α15183,ἀρρενωνυμέω,v,----------,,,,,,0
14658,α15184,ἀρρενωπία,n,n-s---fn1l,ἀρρενωπίας,,,,,0
14659,α15185,ἀρρενωπός,a,----------,,,,,,0
14660,α15186,ἀρρεπής,a,aps---cn5s,ἀρρεπής ἀρρεπής ἀρρεπές,,,,,0
14661,α15187,ἀρρευμάτιστος,a,----------,,,,,,0
14662,α15188,ἄρρευστος,a,aps---cn2-,ἄρρευστος ἄρρευστος ἄρρευστον,,,,,0
14663,α15189,ἀρρεψία,n,n-s---fn1l,ἀρρεψίας,,,,,0
14664,α15190,ἀρρήδην,r,----------,,,,,,0
14665,α15191,ἄρρηκτος,a,aps---cn2-,ἄρρηκτος ἄρρηκτος ἄρρηκτον,,,,,0
14666,α15192,ἀρρήμων,a,aps---cn3n,ἀρρήμων ἀρρήμων ἀρρήμον,,,,,0
14667,α15193,ἄρρην,a,aps---cn5n,,,,/ár̥.r̥ɛːn/,,0
14668,α15194,ἀρρηνής,a,aps---cn5s,ἀρρηνής ἀρρηνής ἀρρηνές,,,,,0
14669,α15195,ἄρρης,n,----------,,,,,,0
14670,α15196,ἀρρησία,n,n-s---fn1l,ἀρρησίας,,,,,0
14671,α15197,ἀρρητοποιέω,v,----------,,,,,,0
14672,α15198,ἀρρητοποιός,a,aps---cn2-,ἀρρητοποιός ἀρρητοποιός ἀρρητοποιόν,,,,,0
14673,α15199,ἀρρητόρευτος,a,aps---cn2-,ἀρρητόρευτος ἀρρητόρευτος ἀρρητόρευτον,,,,,0
14675,α15201,ἀρρητουργέω,v,----------,,,,,,0
14676,α15202,ἀρρητουργία,n,n-s---fn1l,ἀρρητουργίας,,,,,0
14677,α15203,ἀρρητοφόρια,n,n-p---nn2-,ἀρρητοφορίων,,,,,0
14678,α15204,ἀρρητοφόρος,n,----------,,,,,,0
14679,α15205,ἀρρηφορέω,v,----------,,,,,,0
14680,α15207,ἀρρηφορία,n,n-s---fn1l,ἀρρηφορίας,,,,,0
14682,α15208,ἀρρηφόρος,n,----------,,,,,,0
14683,α15209,ἀρριγής,r,----------,,,,,,0
14685,α15211,ἄρριγος,a,aps---cn2-,ἄρριγος ἄρριγος ἄρριγον,,,,,0
14686,α15212,ἄρριζος,a,aps---cn2-,ἄρριζος ἄρριζος ἄρριζον,,,,,0
14687,α15213,ἀρρίζωτος,a,----------,,,,,,0
14688,α15214,ἄρρινον,n,n-s---nn2-,ἀρρίνου,,,,,0
14689,α15215,ἀρρίπιστος,a,----------,,,,,,0
14690,α15216,ἄρρις,n,----------,,,,,,0
14691,α15217,ἀρριχάομαι,v,----------,,,,,,0
14692,α15218,ἀρριχίς,n,n-s---fn3d,ἀρριχίδος,,,,,0
14693,α15219,ἄρριχος,n,----------,,,,,,0
14694,α15220,ἄρροια,n,n-s---fn1s,ἄρροιας,,,,,0
14695,α15221,ἄρροιζος,a,aps---cn2-,ἄρροιζος ἄρροιζος ἄρροιζον,,,,,0
14696,α15222,ἄρρυ,n,----------,,,,,,0
14697,α15223,ἀρρυθμέω,v,----------,,,,,,0
14698,α15224,ἀρρυθμία,n,n-s---fn1l,ἀρρυθμίας,,,/ar̥.r̥ytʰ.mí.aː/,,0
14699,α15225,ἀρρύθμιστος,a,aps---cn2-,ἀρρύθμιστος ἀρρύθμιστος ἀρρύθμιστον,,,,,0
14700,α15226,ἀρρυθμοπότης,n,n-s---mn1e,ἀρρυθμοπότου,,,,,0
14701,α15227,ἄρρυθμος,a,aps---cn2-,ἄρρυθμος ἄρρυθμος ἄρρυθμον,,,/ár̥.r̥ytʰ.mos/,,0
14702,α15228,ἀρρύπαντος,a,----------,,,,,,0
14703,α15229,ἄρρυπος,a,aps---cn2-,ἄρρυπος ἄρρυπος ἄρρυπον,,,,,0
14704,α15230,ἄρρυπτος,a,aps---cn2-,ἄρρυπτος ἄρρυπτος ἄρρυπτον,,,,,0
14705,α15231,ἀρρύπωτος,n,----------,,,,,,0
14707,α15233,ἀρρύσιος,a,aps---cn2-,ἀρ<ρ>ύσιος ἀρ<ρ>ύσιος ἀρ<ρ>ύσιον,,,,,0
14708,α15234,ἀρρύσωτος,a,aps---cn2-,ἀρρύσωτος ἀρρύσωτος ἀρρύσωτον,,,,,0
14709,α15235,ἀρρυτίδωτος,a,----------,,,,,,0
14710,α15236,ἀρρωδέω,v,----------,,,,,,0
14711,α15237,ἀρρώξ,n,----------,,,,,,0
14712,α15238,ἀρρωστέω,v,----------,,,,,,0
14713,α15239,ἀρρώστημα,n,n-s---nn3t,ἀρρωστήματος,,,,,0
14714,α15240,ἀρρωστηματικός,a,aps---mn1-,ἀρρωστηματικός ἀρρωστηματική ἀρρωστηματικόν,,,,,0
14715,α15241,ἀρρωστήμων,a,aps---cn3n,ἀρρωστήμων ἀρρωστήμων ἀρρωστήμον,,,,,0
14716,α15242,ἀρρωστία,n,n-s---fn1l,ἀρρωστίας,,,,,0
14717,α15243,ἄρρωστος,a,aps---cn2-,ἄρρωστος ἄρρωστος ἄρρωστον,,,/ár̥.r̥ɔːs.tos/,,0
14718,α15244,ἄρσαι,n,----------,,,,,,0
14719,α15245,ἀρσενάκανθον,n,----------,,,,,,0
14720,α15246,ἀρσενίκιον,n,n-s---nn2-,ἀρσενικίου,,,,,0
14721,α15247,ἀρσενικόν,n,----------,,,,,,0
14722,α15248,ἀρσενικός,n,----------,,,,,,0
14723,α15249,ἀρσένιον,n,n-s---nn2-,ἀρσενίου,,,,,0
14724,α15250,ἀρσένιος,n,----------,,,,,,0
14725,α15251,ἀρσενογενής,a,aps---cn5s,ἀρσενογενής ἀρσενογενής ἀρσενογενές,,,,,0
14726,α15252,ἀρσενόθηλυς,a,----------,,,,,,0
14727,α15253,ἀρσενόθυμος,a,aps---cn2-,ἀρσενόθυμος ἀρσενόθυμος ἀρσενόθυμον,,,,,0
14728,α15254,ἀρσενοκοίτης,n,n-s---mn1e,ἀρσενοκοίτου,,,(1 CE Egyptian) IPA: /ar.sɛ.noˈky.tes/,,0
14729,α15255,ἀρσενομίκτης,n,----------,,,,,,0
14731,α15257,ἀρσενοπληθὴς,n,----------,,,,,,0
14732,α15258,ἀρσένωμα,n,n-s---nn3t,ἀρσενώματος,,,,,0
14735,α15261,ἄρσηνος,n,----------,,,,,,0
14736,,Ἀρσινόεια,n,n-p---nn2-,Ἀρσινοείων,,,,,0
14737,α15262,ἄρσιος,a,aps---cn2-,ἄρσιος ἄρσιος ἄρσιον,,,,,0
14738,α15263,ἀρσίπους,a,----------,,,,,,0
14739,α15264,ἄρσις,n,n-s---fn3v,ἄρσεως,,,/ár.sis/,,0
14740,α15265,ἄρσιχος,n,----------,,,,,,0
14741,α15266,ἄρσος,n,n-s---nn3v,ἄρσεος,,,,,0
14742,α15267,ἄρσω,v,----------,,,,,,0
14743,α15268,ἀρτάβη,n,n-s---fn1e,ἀρτάβης,,,,,0
14745,α15270,ἀρταμέω,v,----------,,,,,,0
14746,α15271,ἀρτάμησις,n,n-s---fn3v,ἀρταμησέως,,,,,0
14747,,Ἄρταμις,n,----------,,,,,,0
14748,α15272,ἄρταμος,n,n-s---mn2-,ἀρτάμου,,,,,0
14749,α15273,ἀρτάνη,n,n-s---fn1e,ἀρτάνης,,,,,0
14750,α15274,ἀρτάρια,n,n-p---nn2-,ἀρταρίων,,,,,0
14751,α15275,ἀρτάω,v,----------,,,,,,0
14752,α15276,ἀρτεμέω,v,----------,,,,,,0
14753,α15277,ἀρτεμής,a,aps---cn5s,ἀρτεμής ἀρτεμής ἀρτεμές,,,,,0
14754,α15278,ἀρτεμία,n,n-s---fn1l,ἀρτεμίας,,,,,0
14755,α15279,ἀρτεμίδιον,n,----------,,,,,,0
14756,,Ἀρτεμιδόβλητος,a,aps---cn2-,Ἀρτεμιδόβλητος Ἀρτεμιδόβλητος Ἀρτεμιδόβλητον,,,,,0
14757,,Ἄρτεμις,n,n-s---fn3-,Ἀρτέμιδος,,,/ár.te.mis/,,0
14758,α15280,ἀρτεμισία,n,n-s---fn1l,ἀρτεμισίας,,,,,0
14759,,Ἀρτεμισιασταί,n,n-p---mn2-,Ἀρτεμισιαστῶν,,,,,0
14760,,Ἀρτεμίσιον,n,,,,,/ar.te.mǐː.si.on/,,0
14761,,Ἀρτεμίσιος,n,----------,,,,,,0
14762,α15281,ἀρτέμων,n,n-s---mn3n,ἀρτέμονος,,,,,0
14763,α15282,ἀρτεμώνιον,n,n-s---nn2-,ἀρτεμωνίου,,,,,0
14764,α15283,ἀρτέομαι,v,----------,,,,,,0
14765,α15284,ἀρτέον,v,----------,,,,,,0
14766,,Ἀρτεπίβουλος,n,n-s---mn2-,Ἀρτεπιβούλου,,,,,0
14767,α15285,ἄρτημα,n,n-s---nn3t,ἀρτήματος,,,/ár.tɛː.ma/,,0
14768,α15286,ἀρτήρ,n,n-s---mn3r,ἀρτῆρος,,,,,0
14769,α15287,ἀρτηρία,n,n-s---fn1l,ἀρτηρίας,,,/ar.tɛː.rí.aː/,,0
14770,α15288,ἀρτηριακός,a,aps---mn1-,ἀρτηριακός ἀρτηριακή ἀρτηριακόν,,,,,0
14771,α15289,ἀρτηρίασις,n,n-s---fn3v,ἀρτηριασέως,,,,,0
14772,α15290,ἀρτηριοτομέω,v,----------,,,,,,0
14773,α15291,ἀρτηριοτομία,n,n-s---fn1l,ἀρτηριοτομίας,,,,,0
14774,α15292,ἀρτηριώδης,a,aps---cn3s,ἀρτηριώδης ἀρτηριώδης ἀρτηριώ͂δες,,,,,0
14775,α15293,ἄρτησις,n,n-s---fn3v,ἀρτησέως,,,,,0
14776,α15294,ἀρτησμός,n,----------,,,,,,0
14777,α15295,ἀρτητός,a,aps---cn2-,ἀρτητός ἀρτητός ἀρτητόν,,,,,0
14778,α15296,ἄρτι,r,rp--------,ἄρτι,,,/ár.ti/,,0
14779,α15297,ἀρτιάζω,v,----------,,,,,,0
14780,α15298,ἀρτιάκις,r,----------,,,,,,0
14781,α15299,ἀρτιακός,a,aps---mn1-,ἀρτιακός ἀρτιακή ἀρτιακόν,,,,,0
14782,α15300,ἀρτίαλα,n,n-p---nn2-,ἀρτιάλων,,,,,0
14783,α15301,ἀρτιάλωτος,a,aps---cn2-,ἀρτιάλωτος ἀρτιάλωτος ἀρτιάλωτον,,,,,0
14784,α15302,ἀρτιασμός,n,----------,,,,,,0
14785,α15303,ἀρτιβλαστής,a,aps---cn5s,ἀρτιβλαστής ἀρτιβλαστής ἀρτιβλαστές,,,,,0
14786,α15304,ἀρτίβλαστος,a,aps---cn2-,ἀρτίβλαστος ἀρτίβλαστος ἀρτίβλαστον,,,,,0
14788,α15306,ἀρτιβρεχής,a,aps---cn5s,ἀρτιβρεχής ἀρτιβρεχής ἀρτιβρεχές,,,,,0
14789,α15307,ἀρτιγάλακτος,a,----------,,,,,,0
14790,α15308,ἀρτιγάλαξ,n,----------,,,,,,0
14791,α15309,ἀρτίγαμος,a,aps---cn2-,ἀρτίγαμος ἀρτίγαμος ἀρτίγαμον,,,,,0
14792,α15310,ἀρτιγένεθλος,a,aps---cn2-,ἀρτιγένεθλος ἀρτιγένεθλος ἀρτιγένεθλον,,,,,0
14793,α15311,ἀρτιγένειος,a,aps---cn2-,ἀρτιγένειος ἀρτιγένειος ἀρτιγένειον,,,,,0
14794,α15312,ἀρτιγενής,a,aps---cn5s,ἀρτιγενής ἀρτιγενής ἀρτιγενές,,,,,0
14795,α15313,ἀρτιγέννητος,a,aps---cn2-,ἀρτιγέννητος ἀρτιγέννητος ἀρτιγέννητον,,,,,0
14796,α15314,ἀρτιγλυφής,a,aps---cn5s,ἀρτιγλυφής ἀρτιγλυφής ἀρτιγλυφές,,,,,0
14797,α15315,ἀρτίγνωστος,a,aps---cn2-,ἀρτίγνωστος ἀρτίγνωστος ἀρτίγνωστον,,,,,0
14798,α15316,ἀρτίγονος,a,aps---cn2-,ἀρτίγονος ἀρτίγονος ἀρτίγονον,,,,,0
14799,α15317,ἀρτιγραφής,a,aps---cn5s,ἀρτιγραφής ἀρτιγραφής ἀρτιγραφές,,,,,0
14800,α15318,ἀρτιδαής,a,aps---cn5s,ἀρτιδαής ἀρτιδαής ἀρτιδαές,,,,,0
14801,α15319,ἀρτιδάϊκτος,a,----------,,,,,,0
14803,α15321,ἀρτιδίδακτος,a,----------,,,,,,0
14804,α15322,ἀρτίδιον,n,n-s---nn2-,ἀρτιδίου,,,,,0
14805,α15323,ἀρτίδορος,a,aps---cn2-,ἀρτίδορος ἀρτίδορος ἀρτίδορον,,,,,0
14806,α15324,ἀρτιδρεπής,a,aps---cn5s,ἀρτιδρεπής ἀρτιδρεπής ἀρτιδρεπές,,,,,0
14807,α15325,ἀρτίδροπος,a,aps---cn2-,ἀρτίδροπος ἀρτίδροπος ἀρτίδροπον,,,,,0
14808,α15326,ἀρτιέπεια,n,n-s---fn1s,ἀρτιέπειας,,,,,0
14809,α15327,ἀρτιεπής,a,aps---cn5s,ἀρτιεπής ἀρτιεπής ἀρτιεπές,,,,,0
14810,α15328,ἀρτιζυγία,n,n-s---fn1l,ἀρτιζυγίας,,,,,0
14811,α15329,ἀρτίζω,v,----------,,,,,,0
14812,α15330,ἀρτίζωος,a,aps---cn2-,ἀρτίζωος ἀρτίζωος ἀρτίζωον,,,,,0
14813,α15331,ἀρτιθαλής,a,aps---cn5s,ἀρτιθαλής ἀρτιθαλής ἀρτιθαλές,,,,,0
14814,α15332,ἀρτιθανής,a,aps---cn5s,ἀρτιθανής ἀρτιθανής ἀρτιθανές,,,,,0
14815,α15333,ἀρτιθέριστος,a,aps---cn2-,ἀρτιθέριστος ἀρτιθέριστος ἀρτιθέριστον,,,,,0
14816,α15334,ἀρτίθηρος,a,aps---cn2-,ἀρτίθηρος ἀρτίθηρος ἀρτίθηρον,,,,,0
14817,α15335,ἀρτίκαυστος,a,aps---cn2-,ἀρτίκαυστος ἀρτίκαυστος ἀρτίκαυστον,,,,,0
14818,α15336,ἀρτίκολλος,a,aps---cn2-,ἀρτίκολλος ἀρτίκολλος ἀρτίκολλον,,,,,0
14819,α15337,ἀρτικόμιστος,a,aps---cn2-,ἀρτικόμιστος ἀρτικόμιστος ἀρτικόμιστον,,,,,0
14820,α15338,ἀρτικροτέω,v,----------,,,,,,0
14821,α15339,ἀρτίληπτος,a,aps---cn2-,ἀρτίληπτος ἀρτίληπτος ἀρτίληπτον,,,,,0
14822,α15340,ἀρτιλιθία,n,n-s---fn1l,ἀρτιλιθίας,,,,,0
14823,α15341,ἀρτιλογία,n,n-s---fn1l,ἀρτιλογίας,,,,,0
14824,α15342,ἀρτιλόγως,r,----------,,,,,,0
14826,α15344,ἀρτιμαθής,a,aps---cn5s,ἀρτιμαθής ἀρτιμαθής ἀρτιμαθές,,,,,0
14827,α15345,ἀρτιμελής,a,aps---cn5s,ἀρτιμελής ἀρτιμελής ἀρτιμελές,,,,,0
14828,,Ἄρτιμις,n,----------,,,,,,0
14829,,Ἀρτίμπασα,n,n-s---fn1s,Ἀρτίμπασας,,,,,0
14830,α15346,ἀρτίνοος,n,----------,,,,,,0
14831,α15347,ἀρτιογενής,a,aps---cn5s,ἀρτιογενής ἀρτιογενής ἀρτιογενές,,,,,0
14833,α15349,ἀρτιοδύναμος,a,----------,,,,,,0
14834,α15350,ἀρτιολογέω,v,----------,,,,,,0
14835,α15351,ἀρτιοπαγής,a,aps---cn5s,ἀρτιοπαγής ἀρτιοπαγής ἀρτιοπαγές,,,,,0
14837,α15353,ἀρτιόπλευρος,a,aps---cn2-,ἀρτιόπλευρος ἀρτιόπλευρος ἀρτιόπλευρον,,,,,0
14838,α15354,ἀρτιοπληθής,n,----------,,,,,,0
14839,α15355,ἄρτιος,a,aps---mn1-,ἄρτιος ἀρτία ἄρτιον,,,/ár.ti.os/,,0
14840,α15356,ἀρτιοταγής,a,aps---cn5s,ἀρτιοταγής ἀρτιοταγής ἀρτιοταγές,,,,,0
14841,α15357,ἀρτιότης,n,n-s---fn3t,ἀρτιότητος,,,,,0
14842,α15358,ἀρτιπαγής,a,aps---cn5s,ἀρτιπαγής ἀρτιπαγής ἀρτιπαγές,,,,,0
14843,α15359,ἀρτίπαις,n,----------,,,,,,0
14844,α15360,ἀρτίπλουτος,a,aps---cn2-,ἀρτίπλουτος ἀρτίπλουτος ἀρτίπλουτον,,,,,0
14845,α15361,ἀρτιπόλεμος,a,aps---cn2-,ἀρτιπόλεμος ἀρτιπόλεμος ἀρτιπόλεμον,,,,,0
14846,α15362,ἀρτίπους,n,----------,,,,,,0
14847,α15363,ἄρτισις,n,n-s---fn3v,ἀρτισέως,,,,,0
14848,α15364,ἀρτίσκαπτος,a,aps---cn2-,ἀρτίσκαπτος ἀρτίσκαπτος ἀρτίσκαπτον,,,,,0
14849,α15365,ἀρτίσκιον,n,n-s---nn2-,ἀρτισκίου,,,,,0
14850,α15366,ἀρτίσκος,n,n-s---mn2-,ἀρτίσκου,,,,,0
14851,α15371,ἀρτιστῆρες,n,----------,,,,,,0
14852,α15367,ἀρτιστομέω,v,----------,,,,,,0
14853,α15368,ἀρτιστομία,n,n-s---fn1l,ἀρτιστομίας,,,,,0
14854,α15369,ἀρτίστομος,a,aps---cn2-,ἀρτίστομος ἀρτίστομος ἀρτίστομον,,,,,0
14855,α15370,ἀρτιστράτευτος,n,----------,,,,,,0
14856,α15372,ἀρτισύλληπτος,a,aps---cn2-,ἀρτισύλληπτος ἀρτισύλληπτος ἀρτισύλληπτον,,,,,0
14857,α15373,ἀρτιτέλεστος,a,aps---cn2-,ἀρτιτέλεστος ἀρτιτέλεστος ἀρτιτέλεστον,,,,,0
14858,α15374,ἀρτιτελής,a,aps---cn5s,ἀρτιτελής ἀρτιτελής ἀρτιτελές,,,,,0
14859,α15375,ἀρτιτοκέω,v,----------,,,,,,0
14860,α15376,ἀρτίτοκος,a,aps---cn2-,ἀρτίτοκος ἀρτίτοκος ἀρτίτοκον,,,,,0
14861,α15377,ἀρτίτομος,a,aps---cn2-,ἀρτίτομος ἀρτίτομος ἀρτίτομον,,,,,0
14862,α15378,ἀρτιτρεφής,a,aps---cn5s,ἀρτιτρεφής ἀρτιτρεφής ἀρτιτρεφές,,,,,0
14863,α15379,ἀρτίτροπος,a,aps---cn2-,ἀρτίτροπος ἀρτίτροπος ἀρτίτροπον,,,,,0
14864,α15380,ἀρτιφαής,a,aps---cn5s,ἀρτιφαής ἀρτιφαής ἀρτιφαές,,,,,0
14865,α15381,ἀρτιφανής,a,aps---cn5s,ἀρτιφανής ἀρτιφανής ἀρτιφανές,,,,,0
14866,α15382,ἀρτίφατος,a,aps---cn2-,ἀρτίφατος ἀρτίφατος ἀρτίφατον,,,,,0
14868,α15384,ἀρτίφρων,a,aps---cn3n,ἀρτίφρων ἀρτίφρων ἀρτίφρον,,,,,0
14869,α15385,ἀρτιφυής,a,aps---cn5s,ἀρτιφυής ἀρτιφυής ἀρτιφυές,,,,,0
14870,α15386,ἀρτίφυτος,a,aps---cn2-,ἀρτίφυτος ἀρτίφυτος ἀρτίφυτον,,,,,0
