id,offset,pos,language,gloss,semfield
23680,03827814,n,9,the quality of being worthy of esteem or respect: 'it was beneath his dignity to cheat'; 'showed his true dignity when under pressure',
23718,03833688,n,9,the trait of wasting resources; 'a life characterized by thriftlessness and waste'; 'the wastefulness of missed opportunities',
23735,03836110,n,9,conduct as a citizen; 'award for good citizenship',
23758,03839267,n,9,the trait of being vain and conceited,
23775,03841705,n,9,the trait of being willing to yield to the will of another person or a superior force etc.,
23799,03844962,n,9,manner or conduct of a physician in the presence of a patient,
23813,03846897,n,9,courteous regard for people's feelings; 'in deference to your wishes'; 'out of respect for his privacy',
23854,03853880,n,9,a measure of a child's development (in body size or motor skill or psychological function) expressed in terms of age norms,
23865,03855313,n,9,the property of being pure and fresh (as if newly made); not stale or deteriorated; 'she loved the freshness of newly baked bread'; 'the freshness of the air revived him',
23906,03862247,n,9,the property of having the thickness of heavy cream,
23925,03864773,n,9,the property of something that can be pervaded by a liquid (as by osmosis or diffusion),
23942,03867407,n,9,a characteristic likelihood of or natural disposition toward a certain condition or character or effect: 'the alkaline inclination of the local waters'; 'fabric with a tendency to shrink',
23964,03870727,n,9,soft lump or unevenness in a yarn; either an imperfection or created by design,
23972,03871821,n,9,the direction or texture of fibers found in wood or leather or stone or in a woven fabric: 'saw the board across the grain',
24021,03879505,n,9,a red pigment used in paints; basic lead chromate,
24032,03880649,n,9,"a dark purple-red; the dye was discovered in 1859, the year of the battle of Magenta",
24076,03886037,n,9,"a purplish pink dye was discovered in 1859, the year a battle was fought at Solferino",
24085,03887229,n,9,a very light brown,
24089,03887690,n,9,a reddish brown resembling the red soil used as body paint by American indians,
24117,03891461,n,9,"relative darkness or lightness of a color: 'I establish the colors and principal values by organizing the painting into three values--dark, medium...and light'-Joe Hing Lowe",
24144,03895511,n,9,a lack of harmony,
24147,03895810,n,9,the property of sound that varies with variation in the frequency of vibration,
24158,03897405,n,9,the distinctive property of a complex sound (a voice or noise or musical sound); 'the timbre of her soprano was rich and lovely'; 'the muffled tones of the broken bell summoned them to meet',
24205,03903700,n,9,the property of spoiling the appetite,
24210,03904383,n,9,the property of being difficult to digest,
24241,03908650,n,9,the gracefulness of a person or animal that is quick and nimble,
24258,03911708,n,9,the genetically determined sex characteristics that are not functionally necessary for reproduction (pitch of the voice and body hair and musculature),
24263,03912454,n,9,the properties characteristic of the female sex,
24265,03913099,n,9,(physics) the property of a body that determines the fraction of the incident radiation or sound flux absorbed or absorbable by the body,
24316,03921126,n,9,the quality of a substance that is able to rebound,
24317,03921242,n,9,the elasticity of something that can be stretched and returns to its original length,
24335,03924028,n,9,(physics) the mass of a body in motion relative to the observer: it is equal to the rest mass multiplied by a factor that is greater than 1 and that increases as the magnitude of the velocity increases,
24367,03929156,n,9,strength of mind that enables one to endure adversity with courage,
24379,03931015,n,9,(chemistry) a property of atoms or radicals; their combining power given in terms of the number of hydrogen atoms (or the equivalent),
24417,03937076,n,9,susceptibility to injury or attack,
24418,03937278,n,9,the property of being helpless in the face of attack,
24440,03940813,n,9,the temporal property of two things happening at the same time; 'the interval determining the coincidence gate is adjustable',
24473,03946220,n,9,the lack of enduring qualities (used chiefly of plant parts),
24478,03946832,n,9,(of living things) capable of normal growth and development,
24505,03950920,n,9,(computer science) the speed with which a computational device can execute instructions; measured in MIPS,
24529,03954887,n,9,the property of using one hand more than the other,
24535,03955664,n,9,(dentistry) the normal spatial relation of the teeth when the jaws are closed,
24580,03963203,n,9,the spatial property of things that are not properly aligned,
24581,03963322,n,9,the quality of occupying the same position or area in space; 'he waited for the coincidence of the target and the cross hairs',
24632,03971230,n,9,the distance by which one thing clears another; the space between them,
24634,03971454,n,9,degree of figurative distance or separation: 'just one remove from madness' or 'it imitates at many removes a Shakespearean tragedy',
24672,03977751,n,9,the property of something that is great in magnitude; 'it is cheaper to buy it in bulk'; 'he received a mass of correspondence'; 'the volume of exports',
24683,03979620,n,9,the length of the closed curve of a circle,
24684,03979760,n,9,the length of a straight line passing through the center of a circle and connecting two points on the circumference,
24737,03988194,n,9,an insufficient quantity or number,
24746,03989433,n,9,a quantity that is more than what is appropriate; 'four-year-olds have an overabundance of energy',
24767,03993027,n,9,an area in which something acts or operates or has power or control: 'the range of a supersonic jet'; 'the ambit of municipal legislation'; 'within the compass of this article'; within the scope of an investigation'; 'outside the reach of the law'; 'in the political orbit of a world power',
24785,03996531,n,9,distance measured in terms of the speed of light (or radio waves); 'the light time from Jupiter to the sun is approximately 43 minutes',
24786,03996723,n,9,the shortest distance that permits radio signals (of a given frequency) to travel from the transmitter to the receiver by reflection from the ionosphere,
24837,04004552,n,9,worthlessness due to being feeble and ineffectual,
24841,04005013,n,9,something of little value; 'it is not worth a damn'; 'not worth shucks',
