9,πολυκέντητος,a,aps---cn2-,πολυκέντητος πολυκέντητος πολυκέντητον,,,,,0
84342,π11378,προοδοιπορέω,v,----------,,,,,,0
84343,π11379,προοδοίπορος,n,n-s---mn2-,προοδοιπόρου,,,,,0
84344,π11380,προοδοποιέω,v,----------,,,,,,0
84346,π11382,προοδοποιός,a,aps---cn2-,προοδοποιός προοδοποιός προοδοποιόν,,,,,0
84347,π11384,πρόοδος,a,aps---cn2-,πρόοδος πρόοδος πρόοδον,,,,,0
84348,π11383,πρόοδος,n,----------,,,,,,0
84349,π11385,προόδους,n,n-s---cn3t,προόδοντος,,,,,0
84350,π11386,προοδυνάομαι,v,----------,,,,,,0
84351,π11387,προοδύρομαι,v,----------,,,,,,0
84352,π11389,πρόοιδα,v,----------,,,,,,0
84353,π11390,προοικειόομαι,v,----------,,,,,,0
84354,π11391,προοικέω,v,----------,,,,,,0
84355,π11392,προοικία,n,n-s---fn1l,προοικίας,,,,,0
84356,π11393,προοικοδομέω,v,----------,,,,,,0
84357,π11394,προοικονομέω,v,----------,,,,,,0
84359,π11395,προοικονομικῶς,r,----------,,,,,,0
84360,π11397,πρόοικος,n,n-s---mn2-,προοίκου,,,,,0
84361,π11398,προοιμιάζομαι,v,----------,,,,,,0
84362,π11399,προοιμιακός,a,aps---mn1-,προοιμιακός προοιμιακή προοιμιακόν,,,,,0
84363,π11400,προοιμιαστέον,a,----------,,,,,,0
84364,π11401,προοιμιαστικός,a,aps---mn1-,προοιμιαστικός προοιμιαστική προοιμιαστικόν,,,,,0
84365,π11402,προοίμιον,n,n-s---nn2-,προοιμίου,,,/pro.oí̯.mi.on/,,0
84366,π11403,προοινοποιέω,v,----------,,,,,,0
84367,π11404,προοιστέον,n,----------,,,,,,0
84368,π11405,προοιστός,a,aps---mn1-,προοιστός προοιστή προοιστόν,,,,,0
84369,π11406,προοίχομαι,v,----------,,,,,,0
84370,π11407,προολμοκοπέω,v,----------,,,,,,0
84371,π11408,προομαλύνω,v,----------,,,,,,0
84372,π11409,προόμνυμι,v,----------,,,,,,0
84373,π11410,προομολογέω,v,----------,,,,,,0
84374,π11411,προομολόγησις,n,n-s---fn3v,προομολογησέως,,,,,0
84375,π11412,προομολογητέον,a,----------,,,,,,0
84376,π11413,προομολογία,n,n-s---fn1l,προομολογίας,,,,,0
84377,π11388,προοϝειδίζω,v,----------,,,,,,0
84378,π11414,προόντως,r,----------,,,,,,0
84379,π11415,προοξυτονέω,v,----------,,,,,,0
84380,π11416,προοπτάω,v,----------,,,,,,0
84381,π11417,προοπτέον,a,----------,,,,,,0
84383,π11419,προοπτικός,a,aps---mn1-,προοπτικός προοπτική προοπτικόν,,,,,0
84384,π11420,πρόοπτος,a,aps---cn2-,πρόοπτος πρόοπτος πρόοπτον,,,,,0
84385,π11421,προόρασις,n,n-s---fn3v,προορασέως,,,,,0
84386,π11422,προορατής,n,n-s---mn1e,προορατού,,,,,0
84387,π11423,προορατικός,a,aps---mn1-,προορατικός προορατική προορατικόν,,,,,0
84388,π11424,προορατός,a,aps---mn1-,προορατός προορατή προορατόν,,,,,0
84389,π11425,προοράω,v,----------,,,,,,0
84390,π11426,προοργάζω,v,----------,,,,,,0
84391,π11427,προορίζω,v,----------,,,,,,0
84393,π11429,προορισμός,n,n-s---mn--,,,,,,0
84394,π11430,προορμάω,v,----------,,,,,,0
84395,π11431,προορμέω,v,----------,,,,,,0
84396,π11432,προορμίζω,v,----------,,,,,,0
84398,π11434,προορούω,v,----------,,,,,,0
84399,π11435,προορύσσω,v,----------,,,,,,0
84400,π11436,προορχέομαι,v,----------,,,,,,0
84401,π11437,προορχηστήρ,n,n-s---mn3r,προορχηστῆρος,,,,,0
84402,π11438,προουρέω,v,----------,,,,,,0
84403,π11439,πρόουρον,n,n-s---nn2-,προούρου,,,,,0
84404,π11440,προούσιος,a,aps---cn2-,προούσιος προούσιος προούσιον,,,,,0
84405,π11441,προοφείλω,v,----------,,,,,,0
84406,π11442,προοφθαλμίς,n,n-s---fn3d,προοφθαλμίδος,,,,,0
84407,π11443,προοφθάλμως,r,----------,,,,,,0
84408,π11444,προοχεύω,v,----------,,,,,,0
84409,π11445,προοχή,n,n-s---fn1e,προοχῆς,,,,,0
84411,π11447,πρόοψις,n,n-s---fn3v,προοψέως,,,,,0
84412,π11448,προπαγής,n,----------,,,,,,0
84413,π11450,προπαθαίνομαι,v,----------,,,,,,0
84414,π11451,προπάθεια,n,n-s---fn1s,προπάθειας,,,,,0
84415,π11452,προπάθημα,n,n-s---nn3t,προπαθήματος,,,,,0
84416,π11453,προπαθής,a,aps---cn5s,προπαθής προπαθής προπαθές,,,,,0
84417,π11454,προπαιδεία,n,n-s---fn1l,προπαιδείας,,,,,0
84418,π11455,προπαίδευμα,n,n-s---nn3t,προπαιδεύματος,,,,,0
84419,π11456,προπαίδευσις,n,n-s---fn3v,προπαιδευσέως,,,,,0
84420,π11457,προπαιδεύω,v,----------,,,,,,0
84421,π11458,προπαιδοποιέω,v,----------,,,,,,0
84422,π11459,προπαίζω,v,----------,,,,,,0
84423,π11460,πρόπαις,n,----------,,,,,,0
84424,π11461,πρόπαλαι,r,----------,,,,,,0
84426,π11463,προπαλαιόω,v,----------,,,,,,0
84427,π11464,προπάλεια,n,n-s---fn1s,προπάλειας,,,,,0
84428,π11465,προπαλής,a,aps---cn5s,προπαλής προπαλής προπαλές,,,,,0
84429,π11466,προπαππικός,a,aps---mn1-,προπαππικός προπαππική προπαππικόν,,,,,0
84430,π11467,πρόπαππος,n,n-s---mn2-,προπάππου,,,,,0
84431,π11468,πρόπαρ,r,----------,,,,,,0
84432,π11469,προπαραβάλλω,v,----------,,,,,,0
84433,π11470,προπαραγγέλλω,v,----------,,,,,,0
84434,π11471,προπαραγίγνομαι,v,----------,,,,,,0
84435,π11472,προπαραδέχομαι,v,----------,,,,,,0
84436,π11473,προπαραδίδωμι,v,----------,,,,,,0
84437,π11474,προπαραινέω,v,----------,,,,,,0
84438,π11475,προπαραιτέομαι,v,----------,,,,,,0
84439,π11476,προπαραίτησις,n,n-s---fn3v,προπαραιτησέως,,,,,0
84440,π11477,προπαράκειμαι,v,----------,,,,,,0
84441,π11478,προπαραλαμβάνω,v,----------,,,,,,0
84442,π11479,προπαραλήγω,v,----------,,,,,,0
84443,π11480,προπαραλύομαι,v,----------,,,,,,0
84444,π11481,προπαραμυθέομαι,v,----------,,,,,,0
84445,π11482,προπαρασημαίνομαι,v,----------,,,,,,0
84446,π11483,προπαρασκευάζω,v,----------,,,,,,0
85653,π12702,προσιτεύω,v,----------,,,,,,0
84449,π11486,προπαρασκευή,n,n-s---fn1e,προπαρασκευῆς,,,,,0
84450,π11487,προπαρατάσσω,v,----------,,,,,,0
84451,π11488,προπαρατέλευτος,a,aps---cn2-,προπαρατέλευτος προπαρατέλευτος προπαρατέλευτον,,,,,0
84452,π11489,προπαρατήρησις,n,n-s---fn3v,προπαρατηρησέως,,,,,0
84453,π11490,προπαρατίθημι,v,----------,,,,,,0
84454,π11491,προπαραχωρέω,v,----------,,,,,,0
84455,π11492,προπαρεγγυάω,v,----------,,,,,,0
84456,π11493,προπαρέρχομαι,v,----------,,,,,,0
84457,π11494,προπαρέχω,v,----------,,,,,,0
84458,π11496,προπάροιθε,n,n-s---nn2-,,,,,,0
84459,π11497,προπαροξυντέον,n,----------,,,,,,0
84461,π11499,προπαροξύνω,v,----------,,,,,,0
84462,π11500,προπαροξυτονέω,v,----------,,,,,,0
84463,π11501,προπαροξυτόνησις,n,n-s---fn3v,προπαροξυτονησέως,,,,,0
84464,π11502,προπαροξύτονος,a,aps---cn2-,προπαροξύτονος προπαροξύτονος προπαροξύτονον,,,/pro.pa.rok.sý.to.nos/,,0
84465,π11503,πρόπας,a,----------,,,,,,0
84466,π11504,πρόπασμα,n,n-s---nn3t,προπάσματος,,,,,0
84467,π11505,προπαστάς,n,n-s---fn3d,προπαστάδος,,,,,0
84468,π11506,προπάσχω,v,----------,,,,,,0
84469,π11507,προπατέω,v,----------,,,,,,0
84470,π11508,προπατήρ,n,----------,,,,,,0
84471,π11509,προπάτωρ,n,n-s---mn3r,προπάτορος,,,,,0
84472,π11510,προπαύω,v,----------,,,,,,0
84473,π11511,προπείθω,v,----------,,,,,,0
84474,π11519,προπεῖν,n,----------,,,,,,0
84475,π11512,πρόπειρα,n,n-s---fn1s,πρόπειρας,,,,,0
84476,π11513,προπειράζω,v,----------,,,,,,0
84477,π11514,προπειράομαι,v,----------,,,,,,0
84478,π11515,προπεμπτήριος,a,aps---cn2-,προπεμπτήριος προπεμπτήριος προπεμπτήριον,,,,,0
84479,π11516,προπεμπτικός,a,aps---mn1-,προπεμπτικός προπεμπτική προπεμπτικόν,,,,,0
84480,π11517,πρόπεμπτος,r,----------,,,,,,0
84481,π11518,προπέμπω,v,----------,,,,,,0
84482,π11520,προπένθερος,n,n-s---mn2-,προπενθέρου,,,,,0
84483,π11521,προπεπαίνομαι,v,----------,,,,,,0
84484,π11522,προπεραίνω,v,----------,,,,,,0
84485,π11523,προπεριειλέω,v,----------,,,,,,0
84486,π11524,προπεριελίσσω,v,----------,,,,,,0
84487,π11525,προπερικαθαίρω,v,----------,,,,,,0
84488,π11526,προπερίκειμαι,v,----------,,,,,,0
84489,π11527,προπερικλύζω,v,----------,,,,,,0
84490,π11528,προπεριξύω,v,----------,,,,,,0
84491,π11529,προπεριπατέω,v,----------,,,,,,0
84493,π11531,προπερισπάω,v,----------,,,,,,0
84494,π11532,προπεριχαράσσω,v,----------,,,,,,0
84495,π11533,προπέρυσι,r,----------,,,,,,0
84496,π11534,προπερυσινός,a,aps---cn2-,προπερυσινός προπερυσινός προπερυσινόν,,,,,0
84497,π11535,προπέσσω,v,----------,,,,,,0
84498,π11536,προπέταμαι,v,----------,,,,,,0
84500,π11538,προπέτασμα,n,n-s---nn3t,προπετάσματος,,,,,0
84501,π11539,προπέτεια,n,n-s---fn1s,προπέτειας,,,,,0
84502,π11540,προπετεύομαι,v,----------,,,,,,0
84504,π11542,προπέτομαι,v,----------,,,,,,0
84505,π11543,προπή,n,n-s---fn1e,προπῆς,,,,,0
84506,π11544,πρόπηγνυμι,v,----------,,,,,,0
84507,π11545,προπηδάω,v,----------,,,,,,0
84508,π11546,προπήδησις,n,n-s---fn3v,προπηδησέως,,,,,0
84509,π11547,προπηλακίζω,v,----------,,,,,,0
84510,π11548,προπηλάκισις,n,n-s---fn3v,προπηλακισέως,,,,,0
84511,π11549,προπηλακισμός,n,----------,,,,,,0
84512,π11550,προπηλακιστής,n,n-s---mn1e,προπηλακιστού,,,,,0
84514,π11552,πρόπηξις,n,n-s---fn3v,προπηξέως,,,,,0
84515,π11553,προπήχιον,n,n-s---nn2-,προπηχίου,,,,,0
84516,π11554,προπιέζω,v,----------,,,,,,0
84517,π11555,προπιεσμός,n,----------,,,,,,0
84518,π11576,προπῖν,n,----------,,,,,,0
84519,π11577,προπῖνα,n,----------,,,,,,0
84520,π11556,προπινάριον,n,n-s---nn2-,προπιναρίου,,,,,0
84521,π11557,προπινάριος,n,----------,,,,,,0
84522,π11559,προπίνω,v,----------,,,,,,0
84523,π11560,προπιπίσκω,v,----------,,,,,,0
84524,π11561,προπιπράσκω,v,----------,,,,,,0
84525,π11562,προπίπτω,v,----------,,,,,,0
84526,π11563,προπιστεύω,v,----------,,,,,,0
84527,π11564,προπιστόομαι,v,----------,,,,,,0
84528,π11565,προπίτνω,v,----------,,,,,,0
84529,π11566,πρόπλασμα,n,n-s---nn3t,προπλάσματος,,,,,0
84530,π11567,προπλάσσω,v,----------,,,,,,0
84531,π11568,προπλέκω,v,----------,,,,,,0
84532,π11569,προπλέω,v,----------,,,,,,0
84533,π11570,προπληρόω,v,----------,,,,,,0
84534,π11571,προπλήσσω,v,----------,,,,,,0
84535,π11573,πρόπλοος,a,----------,,,,,,0
84536,π11572,πρόπλοος,n,n-s---mn2-,προπλόου,,,,,0
84537,π11574,προπλύνω,v,----------,,,,,,0
84538,π11575,προπλώω,v,----------,,,,,,0
84539,π11578,προπνιγεῖον,n,n-s---nn2-,προπνιγείου,,,,,0
84540,π11579,προποδέω,v,----------,,,,,,0
84541,π11580,προποδηγός,a,aps---cn2-,προποδηγός προποδηγός προποδηγόν,,,,,0
84542,π11581,προποδίζω,v,----------,,,,,,0
84543,π11582,προποδισμός,n,----------,,,,,,0
84544,π11583,προποδιστικός,a,aps---mn1-,προποδιστικός προποδιστική προποδιστικόν,,,,,0
84545,π11584,προποιέω,v,----------,,,,,,0
84546,π11585,προπολεμέω,v,----------,,,,,,0
84547,π11586,προπολεμητήριον,n,n-s---nn2-,προπολεμητηρίου,,,,,0
84549,π11588,προπόλεος,a,aps---cn2-,προπόλεος προπόλεος προπόλεον,,,,,0
84550,π11589,προπόλευμα,n,n-s---nn3t,προπολεύματος,,,,,0
84551,π11590,προπολεύς,n,n-s---mn3v,προπολέως,,,,,0
84552,π11591,προπολεύω,v,----------,,,,,,0
84553,π11592,προπολέω,v,----------,,,,,,0
84554,π11593,προπολιόομαι,v,----------,,,,,,0
84556,π11595,πρόπολις,n,n-s---fn3v,προπολέως,,,,,0
84557,π11596,προπολιτεύομαι,v,----------,,,,,,0
84558,π11597,πρόπολος,a,aps---cn2-,πρόπολος πρόπολος πρόπολον,,,,,0
84559,π11598,πρόπομα,n,n-s---nn3t,προπόματος,,,,,0
84560,π11599,προπομπεία,n,n-s---fn1l,προπομπείας,,,,,0
84561,π11600,προπομπεύω,v,----------,,,,,,0
84562,π11601,προπομπέω,v,----------,,,,,,0
84563,π11602,προπομπή,n,n-s---fn1e,προπομπῆς,,,,,0
84564,π11603,προπομπία,n,----------,,,,,,0
84566,π11605,προπονέω,v,----------,,,,,,0
84567,,Προποντίς,n,n-s---fn3d,Προποντίδος,,,/pro.pon.tís/,,0
84568,π11606,προπορεία,n,n-s---fn1l,προπορείας,,,,,0
84569,π11607,προπορευτής,n,n-s---mn1e,προπορευτού,,,,,0
84570,π11608,προπορεύω,v,----------,,,,,,0
84571,π11609,προπορίζομαι,v,----------,,,,,,0
84572,π11610,προπόρφυρος,a,aps---cn2-,προπόρφυρος προπόρφυρος προπόρφυρον,,,,,0
84573,π11611,πρόποσις,n,n-s---fn3v,προποσέως,,,,,0
84574,π11612,προπότης,n,n-s---mn1e,προπότου,,,,,0
84575,π11613,προποτίζω,v,----------,,,,,,0
84576,π11614,προπότισμα,n,n-s---nn3t,προποτίσματος,,,,,0
84577,π11615,προποτισμός,n,----------,,,,,,0
84578,π11616,προποτιστέον,a,----------,,,,,,0
84579,π11617,προπουματᾶς,n,n-s---mn2c,προπουματᾶ,,,,,0
84580,π11618,πρόπους,n,n-s---mn3d,πρόποδος,,,,,0
84581,π11449,προπαγματεύομαι,v,----------,,,,,,0
84582,π11619,προπραξία,n,n-s---fn1l,προπραξίας,,,,,0
84583,π11620,πρόπρασις,n,n-s---fn3v,προπρασέως,,,,,0
84584,π11621,προπράσσω,v,----------,,,,,,0
84586,π11624,προπρεσβεύω,v,----------,,,,,,0
84587,π11666,προρεών,n,----------,,,,,,0
84588,π11625,προπρηνής,a,aps---cn5s,προπρηνής προπρηνής προπρηνές,,,,,0
84589,π11626,προπρήων,n,n-s---mn3n,προπρήωνος,,,,,0
84590,π11627,προπρό,a,----------,,,,,,0
84591,π11628,προπροβιάζομαι,v,----------,,,,,,0
84592,π11629,προπροθέω,v,----------,,,,,,0
84593,π11630,πρόπροθι,r,----------,,,,,,0
84594,π11631,προπροκαλύπτω,v,----------,,,,,,0
84595,π11632,προπροκαταί̈γδην,r,----------,,,,,,0
84596,π11633,προπροκυλίνδομαι,v,----------,,,,,,0
84597,π11634,προπροτιταίνω,v,----------,,,,,,0
84599,π11636,πρόπρυμνα,r,----------,,,,,,0
84600,π11637,πρόπταισμα,n,----------,,,,,,0
84601,π11638,προπταίω,v,----------,,,,,,0
